Customer ID,Transaction ID,Date,Time,Itemization Type,Category,Item,Gross Sales,Payment Method,Card Brand,Device Name
S77HMS54616RXEZ5EZT5QYZV1G,CF8IeSWg0RyxzoqPbdLPa2oeV,2025-07-03,16:36:09,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
S77HMS54616RXEZ5EZT5QYZV1G,CF8IeSWg0RyxzoqPbdLPa2oeV,2025-07-03,16:36:09,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
S77HMS54616RXEZ5EZT5QYZV1G,CF8IeSWg0RyxzoqPbdLPa2oeV,2025-07-03,16:36:09,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
S77HMS54616RXEZ5EZT5QYZV1G,CF8IeSWg0RyxzoqPbdLPa2oeV,2025-07-03,16:36:09,Service,Wax,Full face wax,$40.00,Card,Visa,iPhone
S77HMS54616RXEZ5EZT5QYZV1G,CF8IeSWg0RyxzoqPbdLPa2oeV,2025-07-03,16:36:09,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
S77HMS54616RXEZ5EZT5QYZV1G,CF8IeSWg0RyxzoqPbdLPa2oeV,2025-07-03,16:36:09,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
S77HMS54616RXEZ5EZT5QYZV1G,CF8IeSWg0RyxzoqPbdLPa2oeV,2025-07-03,16:36:09,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
S77HMS54616RXEZ5EZT5QYZV1G,CF8IeSWg0RyxzoqPbdLPa2oeV,2025-07-03,16:36:09,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
HHW9P0CPPE63TF6QHR9NSFV2T4,8InIaz5EM9b7UlkG4AZ3XT5eV,2025-07-03,14:49:21,Service,Roller sets,Shampoo & set,$25.00,Card,Visa,iPhone
43NJ93VRPX3C47BTPGTS2QV0ZW,WJdop0yaDfsL47Tno6w0zuveV,2025-07-03,13:37:06,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
43NJ93VRPX3C47BTPGTS2QV0ZW,WJdop0yaDfsL47Tno6w0zuveV,2025-07-03,13:37:06,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
EN4SWTHSS26FD0AMZHEMCA5JSM,020olHR574dcxZxSRydUEH5eV,2025-07-03,12:44:58,Service,Foils,Highlights,$162.00,Card,Visa,Kaitlyn's S22+
9CQHB66Q7X5W12500F0A8RQPZ4,s8HJ6Z6vTkPf81iqsyAKFTheV,2025-07-03,11:43:58,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
9CQHB66Q7X5W12500F0A8RQPZ4,s8HJ6Z6vTkPf81iqsyAKFTheV,2025-07-03,11:43:58,Service,Haircuts,Child Haircut,$20.00,Card,Visa,iPhone
9CQHB66Q7X5W12500F0A8RQPZ4,s8HJ6Z6vTkPf81iqsyAKFTheV,2025-07-03,11:43:58,Physical Good,None,Custom Amount,$33.00,Card,Visa,iPhone
B0Z3N7Y9NKTC7S783TJ3G3EKH0,EonrpIAfaBwH4uQMoorykSjeV,2025-07-03,10:50:57,Service,Haircuts,Women’s haircut,$35.00,Card,MasterCard,iPhone
KCG5EKYACKKDTFBKZJ134GD5WM,g2X98hBD1d10rGzd1HF9jkqeV,2025-07-03,10:35:57,Service,Styling,Shampoo & blow dry,$45.00,Card,American Express,iPhone
KEF6XVD2SN0S1CTM925SSRWNNM,Y6PXmmPSHL01nEIPjP4vNNgeV,2025-07-03,9:57:30,Service,Haircuts,Women’s haircut,$50.00,Card,Visa,iPhone
RJ2170HPF41D4803FRC9C8TPB0,c4VjGsBa6u6H13Z2H56eUz0eV,2025-07-02,19:04:35,Service,Color,Full color,$85.00,Card,Visa,iPhone
RA1KN3B6ENYRR882RFQ6TS1FQR,EAnFpgUuGrG3Ubqs9lRflzoeV,2025-07-02,17:36:44,Service,Foils,Highlights,$115.00,Card,Visa,iPhone
QN7KWKE5DPZHSCJJPWKVV4B8R0,GziC5x9F8Z1b4wpC2iyLPbzeV,2025-07-02,16:40:26,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
4784D78GAZQA50AT0S33BDQ77M,AUcki4t3uQg0VunCCDk5E4reV,2025-07-02,15:36:04,Service,Haircuts,Women’s haircut,$50.00,Card,Visa,iPhone
GS115EJJTNKKH0JP2223R04CK0,cKqlIEqfR1Jerh1OfSTBxczeV,2025-07-02,13:55:24,Service,Styling,"Shampoo, haircut & blow dry",$60.00,Card,Visa,iPhone
ERQDBY7ZTX2R78E8ANCT42STJM,cGqI73PtpXJsYxyeylNRegveV,2025-07-02,11:58:16,Service,Haircuts,Men’s Haircut,$0.00,Cash,,Kaitlyn's S22+
RWKVEX06H54VAYF0ER0ZMEHHAM,YIcW4MPZwaIkEmNxfLJDaFneV,2025-07-02,11:52:51,Service,Foils,Highlights,$130.00,Card,MasterCard,iPhone
AKZ8RXKS2WMZ7GZ090R1HQEG5G,keY0k3chTxNiY6COmAevmBzeV,2025-07-02,11:39:46,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,MasterCard,iPhone
YM1C1CW7FMVARS8JTYJSG4ZYWW,arxyhElpok6xH86tZAts5jmeV,2025-07-02,10:37:37,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
YM1C1CW7FMVARS8JTYJSG4ZYWW,arxyhElpok6xH86tZAts5jmeV,2025-07-02,10:37:37,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
DFV6Z7BKY51AN0ZTX5WJTCHQ0G,4UEBboLdkYVbwkMT3s5Nb1peV,2025-07-01,17:33:17,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
QYCKARGCFX16F0P75S8MCRXGCC,ModtI6g8VZlzUUgK3vxWhvjeV,2025-07-01,17:05:43,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
QYCKARGCFX16F0P75S8MCRXGCC,ModtI6g8VZlzUUgK3vxWhvjeV,2025-07-01,17:05:43,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
EDD3KSSKYX6PQ4RHVH1HW6PZ4M,z2FWvyrETrytX3VuYauAICv8NFSZY,2025-07-01,14:44:33,Service,Smoothing,Brazilian Blow Out,$200.00,Card,MasterCard,iPhone
EDD3KSSKYX6PQ4RHVH1HW6PZ4M,z2FWvyrETrytX3VuYauAICv8NFSZY,2025-07-01,14:44:33,Physical Good,None,Matrix keep me vivid shampoo,$23.00,Card,MasterCard,iPhone
EDD3KSSKYX6PQ4RHVH1HW6PZ4M,z2FWvyrETrytX3VuYauAICv8NFSZY,2025-07-01,14:44:33,Physical Good,None,Matrix keep me vivid conditioner,$23.00,Card,MasterCard,iPhone
1HPCXYSSTH30FAMAYGGW9X1F8W,tHfoYYCIb2G0ujifPJNEcMtRG2HZY,2025-07-01,14:33:43,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
5FRYAV5BHXWKJ50CBQF1B5WHCC,fMVyHBQW4yu1Khzg0Ay7CXrBOVYZY,2025-07-01,13:09:57,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
TEWPXMVC0V268Z8VEQG1K0PB54,Ta7sFxYwxYWM6EwPcmvO7I5mch8YY,2025-07-01,12:49:58,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
JWT6A0SV71B56WPPEYNV0ZFHHM,675OBAo2CAdGJMgv0fOoPskeV,2025-07-01,12:03:35,Service,Styling,Shampoo & set,$0.00,Cash,,Kaitlyn's S22+
2S50NQAH3S2597E5PRYCVR3SNW,TkKnCeYqActtfxjNtFOEXjX0LbLZY,2025-07-01,11:35:07,Service,Color,Color Retouch,$70.00,Card,MasterCard,iPhone
2S50NQAH3S2597E5PRYCVR3SNW,TkKnCeYqActtfxjNtFOEXjX0LbLZY,2025-07-01,11:35:07,Service,Haircuts,Women’s haircut,$35.00,Card,MasterCard,iPhone
,VPpAcCFsiBF72meqeMDScNtpiteZY,2025-06-30,13:16:18,,None,Custom Amount,$35.00,Card,Visa,iPhone
A7NQEGQ7TN6RH78SHTMZ6Z0GNG,s6kevMhtopELlHNP7MugeFveV,2025-06-28,14:57:33,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
NPC119NNXP5A5A25KM3KGEEQAM,6JcSaDEfsRCETIuVIjHXqEyeV,2025-06-28,13:09:43,Service,Foils,Highlights and Root color,$140.00,Card,MasterCard,iPhone
NPC119NNXP5A5A25KM3KGEEQAM,6JcSaDEfsRCETIuVIjHXqEyeV,2025-06-28,13:09:43,Service,Smoothing,Brazilian Blow Out,$275.00,Card,MasterCard,iPhone
NPC119NNXP5A5A25KM3KGEEQAM,6JcSaDEfsRCETIuVIjHXqEyeV,2025-06-28,13:09:43,Service,Haircuts,Women’s haircut,$35.00,Card,MasterCard,iPhone
QT4W4YYREAT3K2Q0QHR4TPFHT0,oyLpkhD8vXZTxA9IHOSMXkpeV,2025-06-28,10:16:28,Service,Haircuts,Child Haircut,$20.00,Card,Visa,iPhone
66XK2R55C27KWSGAAEE1PPPPHW,QePLzD2xoO93L7bnDrcRQrseV,2025-06-28,10:00:53,Service,Styling,Shampoo & blow dry,$35.00,Card,Visa,iPhone
BK04BWA35X4RB6R5EXJFE1F9ER,mLuiJqPBCtrgkfT7MpwKB4oeV,2025-06-28,9:15:11,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
67CQWNRRT7GF82FHN0QCZBAP14,0kbC4sfugDEw174L5qPbAMmeV,2025-06-27,18:11:24,Service,Foils,Highlights,$135.00,Card,Visa,iPhone
8QJTWK2DGFK021P63VMZFCNH4M,3MBtaW6s90GdPqq9vBy7HerGyLOZY,2025-06-27,17:34:38,,None,Custom Amount,$30.00,Card,Discover,iPhone
25VXS3KP585NPTC1J5CJ7VDF80,atSoQqFI8MacaUo2Ln9EPikeV,2025-06-27,17:23:14,Service,Foils,Highlights,$0.00,Cash,,iPhone
6XM4F0RMJ8780R9GRG803TF00M,0wNqjNbSHMsV13ue2lYGTyxeV,2025-06-27,16:14:42,Service,Color,Color Retouch,$230.00,Card,Visa,iPhone
KVZ8YSQQAWK0G7SGD1GD8SMQR4,0uyjgAa1hMxm5KNUHkSNiIzeV,2025-06-27,15:09:21,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
HMC4VSE3SY7AC1FZT3EDZB8K94,apYmhOaEFSNWZfUqha9SIdmeV,2025-06-27,14:13:19,Service,Haircuts,Women’s haircut,$50.00,Card,MasterCard,iPhone
CY228D16VX3NKDXF7Q8KA03H5C,m7WWdT8pnbde2Wd9Kga7bfqeV,2025-06-27,13:45:14,Service,Styling,"Shampoo, haircut & blow dry",$35.00,Card,Visa,iPhone
CY228D16VX3NKDXF7Q8KA03H5C,m7WWdT8pnbde2Wd9Kga7bfqeV,2025-06-27,13:45:14,Physical Good,None,Custom Amount,$31.00,Card,Visa,iPhone
SMXJ3AKB4MP9B6D3VZJ2R30NAC,0WiReBngBRs1wx4kQT1rvloeV,2025-06-27,11:13:06,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
YCPCSVBAB9233BDWGKHZ0ZNM7R,q5wwP9M9yQn54INbs1sHnXmeV,2025-06-27,10:40:45,Service,Roller sets,Shampoo & set,$50.00,Card,Discover,iPhone
MH57AA33YYRKVX1ANBQ1AGRY5C,8i46gaPw3LjIwt9bwtnGtnqeV,2025-06-27,10:08:47,Service,Styling,Shampoo & blow dry,$0.00,Cash,,iPhone
0W9PZC4G2KAEECHW6H8RWMXXQM,guXrUY0TnMwXalM6RPLEejmeV,2025-06-27,9:46:50,Service,Styling,"Shampoo, haircut & blow dry",$0.00,Cash,,iPhone
KP9S48HN30DK2C4Z1M1PKTC24R,wAsJtlx2aCnuOjzQcrbPv31eV,2025-06-26,18:05:18,Service,Color,Color Retouch,$90.00,Card,Visa,iPhone
44ECZ42TJVMQ9TXDZB4Q23A40G,iFOBGvG3OEV4HhWP5wwCGgheV,2025-06-26,16:20:17,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
WPK4GZYM011R98DS2SGDF2JMCC,6NE7xvdkyvvvS2J32S48FtweV,2025-06-26,15:46:04,Service,Haircuts,Men’s Haircut,$25.00,Card,Discover,iPhone
MH5SNQ52Y7V5CRCVNYQM15N060,25blcWvG6P4kfWIGlDbeHnseV,2025-06-26,15:30:03,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
HHW9P0CPPE63TF6QHR9NSFV2T4,uvIjPEg4XnX1OUMJoOiC9m3eV,2025-06-26,14:24:30,Service,Roller sets,Shampoo & set,$0.00,Cash,,Kaitlyn's S22+
14WXVMSZEEZXS63SH7Q19Q38AC,GPK5QMIVLIC6ipElqU5YT26eV,2025-06-26,13:58:05,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
N174ZMYNYJT9XQYVYF5TFWWWC8,MamvfxfkVZuZFvFf0wovGWteV,2025-06-26,12:19:30,Service,Styling,Shampoo & blow dry,$35.00,Card,Visa,iPhone
SPW3KD4JX3B6VZXJ2RKPZYQDVR,44gUeomI1orU8ojAjUfHWi4eV,2025-06-26,11:29:16,Service,Color,Color Retouch,$80.00,Card,Visa,iPhone
SPW3KD4JX3B6VZXJ2RKPZYQDVR,44gUeomI1orU8ojAjUfHWi4eV,2025-06-26,11:29:16,Service,Smoothing,Brazilian Blow Out,$275.00,Card,Visa,iPhone
EGS6Q3JQG39QJ9GPJVPBP1MKNC,oAelnn611XyvzM0CynVgvjyeV,2025-06-26,9:44:52,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
YAWQ03GDP17FX73VR8TDMS9T7C,ASdVMPQguXmGlJWwBbcTJureV,2025-06-25,17:23:44,Service,Color,Color Retouch,$0.00,Cash,Visa,iPhone
YAWQ03GDP17FX73VR8TDMS9T7C,ASdVMPQguXmGlJWwBbcTJureV,2025-06-25,17:23:44,Service,Styling,Shampoo & blow dry,$70.00,Card,Visa,iPhone
YAWQ03GDP17FX73VR8TDMS9T7C,ASdVMPQguXmGlJWwBbcTJureV,2025-06-25,17:23:44,Physical Good,None,Wow Xtra Large,$31.00,Card,Visa,iPhone
EWVK8F64Q68QSEWZAD066TMJF0,fkfFCgjqbg4RW7bL1HHbUm2yQGeZY,2025-06-25,16:07:43,,None,Custom Amount,$26.00,Card,MasterCard,Kaitlyn's S22+
KERW5AAMHFDDC34R5535NTPH3G,0AlEsVFOhjN9A5rwr1s6HBseV,2025-06-25,14:01:41,Service,Haircuts,Women’s haircut,$50.00,Card,Visa,iPhone
31JFSMKTY0C4T8CAMG0DT6EC24,iTva8VXPCieQAFXo0UtfpGheV,2025-06-25,13:32:38,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
4YF5E71FJJZKM7ZT93R69WRCFW,Ee4YicGt6VNhompyGelvWeneV,2025-06-25,13:14:38,Service,Foils,Highlights,$130.00,Card,Visa,iPhone
WM6Q8M5YEJV0AWAD3E1YHHEEN0,MohR9Wzp0s99pKWhOunquUmeV,2025-06-25,12:08:13,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,Visa,iPhone
WM6Q8M5YEJV0AWAD3E1YHHEEN0,MohR9Wzp0s99pKWhOunquUmeV,2025-06-25,12:08:13,Service,Color,Toner,$40.00,Card,Visa,iPhone
6D3TD3D16A76MKKF9D9AM5TWQG,q7VoQ0s01u28Q1No3kehDVAfV,2025-06-25,10:41:51,Service,Styling,Shampoo & blow dry,$130.00,Card,Visa,iPhone
1ST491J96DMS2273RJP7SF5XJW,O34lriaijDqAEYj5HskoxWreV,2025-06-25,10:03:08,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
WSW60K6Y4X2HV1THDKZBBD1WZM,simRTtyB2R6LZvctzmoW1Q4eV,2025-06-24,15:58:41,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
WSW60K6Y4X2HV1THDKZBBD1WZM,simRTtyB2R6LZvctzmoW1Q4eV,2025-06-24,15:58:41,Service,Wax,Lip wax,$15.00,Card,Visa,iPhone
B4KY03M0Z97SZEF4YC5CSEDGBM,UMJjIIsDIlvhl18Y0mOmXP2eV,2025-06-24,14:46:05,Service,Color,Color Retouch,$0.00,Cash,Visa,Kaitlyn's S22+
B4KY03M0Z97SZEF4YC5CSEDGBM,UMJjIIsDIlvhl18Y0mOmXP2eV,2025-06-24,14:46:05,Service,Haircuts,Women’s haircut,$90.00,Card,Visa,Kaitlyn's S22+
F8Q2G8J6ATAAYJ53G0181PJC8M,SNWRyFuI1vGEg0NTUiNCkM7eV,2025-06-24,13:27:18,Service,Color,Color Retouch,$350.00,Card,Visa,iPhone
S0V1791QWEYEVSP894EAAE721C,QGXhp9vpSIGlPL5vn1Ym5R6eV,2025-06-24,10:55:02,Service,Foils,Highlights,$150.00,Card,Visa,iPhone
CYGECF2DMS16XF0PRAFY1P4B9G,y9AoRobHk4HCVOBZy0nwFW6eV,2025-06-24,10:02:28,Service,Color,Color Retouch,$0.00,Cash,Visa,Kaitlyn's S22+
CYGECF2DMS16XF0PRAFY1P4B9G,y9AoRobHk4HCVOBZy0nwFW6eV,2025-06-24,10:02:28,Service,Styling,Shampoo & blow dry,$70.00,Card,Visa,Kaitlyn's S22+
9J26B5WVKS6VE24JA00J31MBDW,OlNs1DdKPDtp2KkJ7cMYHOieV,2025-06-21,16:15:54,Service,Foils,Highlights,$170.00,Card,Visa,iPhone
9J26B5WVKS6VE24JA00J31MBDW,OlNs1DdKPDtp2KkJ7cMYHOieV,2025-06-21,16:15:54,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
9J26B5WVKS6VE24JA00J31MBDW,OlNs1DdKPDtp2KkJ7cMYHOieV,2025-06-21,16:15:54,Physical Good,None,Bed Head Resurrection Shampoo,$19.99,Card,Visa,iPhone
9J26B5WVKS6VE24JA00J31MBDW,OlNs1DdKPDtp2KkJ7cMYHOieV,2025-06-21,16:15:54,Physical Good,None,Bed Head Resurrection Conditioner,$19.99,Card,Visa,iPhone
35AR2AAN0J14RKW1HN41D27DR0,u3w5DbRdbMlpAConh2pIDXkeV,2025-06-21,15:27:51,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
9J26B5WVKS6VE24JA00J31MBDW,8qg6HSJzZfV4XkUx7jXdqEkeV,2025-06-21,15:09:32,Service,Foils,Highlights,$160.00,Card,MasterCard,iPhone
1FYWBSRA7JWVZ048K2X1D8H3FW,2FNPGku15dyzTX6kyeYRODkeV,2025-06-21,15:01:23,Service,Styling,Shampoo & set,$0.00,Cash,,iPhone
BH89X11PEGRQP215K91RTMS2X0,uZfgZ2y2Ws7gBtZUxhUIk82eV,2025-06-21,12:23:36,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
BH89X11PEGRQP215K91RTMS2X0,uZfgZ2y2Ws7gBtZUxhUIk82eV,2025-06-21,12:23:36,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
HFE0TW9PKD75D21F9DC37KDJY8,My4gajnUeJj91r5ndnFE7zqeV,2025-06-21,11:33:28,Service,Styling,"Shampoo, haircut & blow dry",$35.00,Card,Visa,iPhone
2NYCQD544FXH5D3RFVB6DG7QH0,kYp4JLWBNSqYI9AQPJdwXZgeV,2025-06-21,10:47:56,Service,Foils,Highlights,$125.00,Card,Visa,iPhone
4YYBZ8V7653YH121DGGHP9QDHM,iBwTYOXoawSnccn7KmoS5DfeV,2025-06-21,10:12:18,Service,Styling,Shampoo & blow dry,$25.00,Card,Visa,iPhone
R2HD4D1D4WH9B35CZS4DQRTYM8,O769914XpnTKw40PAldxv4jeV,2025-06-20,16:49:19,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
R2HD4D1D4WH9B35CZS4DQRTYM8,O769914XpnTKw40PAldxv4jeV,2025-06-20,16:49:19,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
5Q3860KSKH1EQ2B5ZW2DP2D6S0,ObGV2XKuUb8PnNt1sP7NLwveV,2025-06-20,16:30:34,Service,Styling,Shampoo & blow dry,$0.00,Cash,,iPhone
QPA657RBB7G0Q6N3J7S3BK646C,8qm7mSbyhJZIzM5JbXw0CYAfV,2025-06-20,15:57:30,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
QPA657RBB7G0Q6N3J7S3BK646C,8qm7mSbyhJZIzM5JbXw0CYAfV,2025-06-20,15:57:30,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
21H5FNAK154AFBX85VKMVJGJG4,AeXRJDHOTowNWGKgMYf4pVoeV,2025-06-20,14:49:01,Service,Color,Full color,$150.00,Card,Visa,iPhone
GPDED4EMN2YG4GNWY144B45F5G,ObCNPF2Op5aWKouu1rNpdIieV,2025-06-20,14:21:22,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
Q6TB128YBN3D1EVBME9ZRS9C50,QgoRaIkRvlloQelEISjd3RmeV,2025-06-20,12:42:12,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
Q6TB128YBN3D1EVBME9ZRS9C50,QgoRaIkRvlloQelEISjd3RmeV,2025-06-20,12:42:12,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
Q6TB128YBN3D1EVBME9ZRS9C50,QgoRaIkRvlloQelEISjd3RmeV,2025-06-20,12:42:12,Service,None,Deep Conditioner,$10.00,Card,Visa,iPhone
MQ1ET40HS65WJ1X52XRH2WXHAC,ivHt7jErIiOvRBPdoz1e5kxeV,2025-06-20,12:16:12,Service,Color,Color Retouch,$85.00,Card,Visa,iPhone
MQ1ET40HS65WJ1X52XRH2WXHAC,ivHt7jErIiOvRBPdoz1e5kxeV,2025-06-20,12:16:12,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
YCPCSVBAB9233BDWGKHZ0ZNM7R,q1GkPv045FBlTmrrr6WDkZueV,2025-06-20,10:39:43,Service,Roller sets,Shampoo & set,$25.00,Card,Discover,iPhone
MH57AA33YYRKVX1ANBQ1AGRY5C,482yitUTjo6HkJIMZCyntvkeV,2025-06-20,10:17:42,Service,Styling,Shampoo & blow dry,$0.00,Cash,,iPhone
5J517DHCWQDQT6RX9J46QQ70XG,6jnBsSh077vWoz2eEipVnJteV,2025-06-19,18:41:09,Service,Styling,Shampoo & blow dry,$40.00,Card,Visa,iPhone
AKG9VGMBEN3P19RT5X79JCJ9K8,8G6qGv9K5tAVqaXJMyihLnjeV,2025-06-19,17:17:58,Service,Smoothing,Brazilian Blow Out,$275.00,Card,Visa,iPhone
5AX5F8VAJJT871KASQFMEBJXQ4,y7lFaWnXjMNCVFJFVtKlBXneV,2025-06-19,16:43:53,Service,Haircuts,Men’s Haircut,$0.00,Cash,,Kaitlyn's S22+
JAKK31ZR8CT5A1F0X3YB2W8S98,yvVK9pTgJePIJiViifmTK0meV,2025-06-19,15:35:23,Service,Styling,"Shampoo, haircut & blow dry",$70.00,Card,Visa,iPhone
S8XGTPEXAX5QQ1TYTJB3E1636C,US059WU7GeC9uKKNd3cS4eweV,2025-06-19,14:24:06,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
HHW9P0CPPE63TF6QHR9NSFV2T4,k6iQJszCEVigTxDol7bdDk3eV,2025-06-19,14:19:51,Service,Roller sets,Shampoo & set,$40.00,Card,Visa,iPhone
ZN722QAM3D19H302ATBRAYFBKC,4Wneb1zi6ss4eAyuvdyyLhjeV,2025-06-19,14:06:09,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,Visa,iPhone
ZN722QAM3D19H302ATBRAYFBKC,4Wneb1zi6ss4eAyuvdyyLhjeV,2025-06-19,14:06:09,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
86JDEH302AER0YYA8DFTAPCSGM,YIcucQ56bRv38Y3Ad4Bt5WneV,2025-06-19,11:48:24,Service,Haircuts,Child Haircut,$20.00,Card,Visa,iPhone
PJSWS24WGQC5D2YJCG5M17PM6R,k6kBtmx0dzOcudfLbwRGZ08eV,2025-06-19,11:32:32,Service,Color,Color Retouch,$70.00,Card,Discover,iPhone
PJSWS24WGQC5D2YJCG5M17PM6R,k6kBtmx0dzOcudfLbwRGZ08eV,2025-06-19,11:32:32,Service,Haircuts,Women’s haircut,$35.00,Card,Discover,iPhone
HQGM78PYD1123TYNYAX5855TJM,cUlMiQvKIjQq6EsD7Yx4cn1eV,2025-06-19,11:04:35,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
GJA0CJBAWN4J96S7QDSAHNX8FW,yz1bo2vcrAiaj7xQAjoab46eV,2025-06-19,10:27:58,Service,Haircuts,Women’s haircut,$50.00,Card,Visa,iPhone
BE6F2GBGKEWM0YNGEX2P3Y0TB8,O5NFsJEb6H4pLPsCneEcP63eV,2025-06-18,17:56:43,Service,Color,Color Retouch,$145.00,Card,American Express,iPhone
HT3F60BMPWHGYJTEMYWEPPPFV4,qDVM9t2NWzVzFLerCRhQn80eV,2025-06-18,15:26:06,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
65P9X56NJPF9BFM4MG2KW4BP0C,6VY9UA27LvdLQ9cxULkWpZxeV,2025-06-18,14:23:09,Service,Color,Color Retouch,$0.00,Cash,MasterCard,iPhone
65P9X56NJPF9BFM4MG2KW4BP0C,6VY9UA27LvdLQ9cxULkWpZxeV,2025-06-18,14:23:09,Service,Styling,Shampoo & blow dry,$70.00,Card,MasterCard,iPhone
AH0PDNX8PADWGBKVEC9VKS0DQ8,arNkrSCFeCzUrbaM5c24Gq5eV,2025-06-18,12:23:50,Service,Color,Color Retouch,$95.00,Card,Visa,iPhone
EDD3KSSKYX6PQ4RHVH1HW6PZ4M,mHihtRiBc9RIgqOabENKfS0eV,2025-06-18,10:59:32,Service,Foils,Highlights,$150.00,Card,MasterCard,iPhone
2NQN032V1YG2060D3VVKSCCC7W,W74V9Dmll0zMTG6CmG0OGv4eV,2025-06-17,17:08:39,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
EWVK8F64Q68QSEWZAD066TMJF0,AoWYIgVuht2BOYkiZfwCHw9eV,2025-06-17,16:57:10,Service,Haircuts,Women’s haircut,$35.00,Card,MasterCard,iPhone
KXNPVRY3D101D2TTHZ8PSMR3M0,8ARXCFtLwIqzusTWz3rEjTkeV,2025-06-17,16:38:54,Service,Foils,Highlights and Root color,$140.00,Card,Visa,iPhone
SSG7BGK7MAXS71GYTSQ5D8CDTM,MaIuKj7acazrLpJ1sb88asleV,2025-06-17,14:41:51,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
SSG7BGK7MAXS71GYTSQ5D8CDTM,MaIuKj7acazrLpJ1sb88asleV,2025-06-17,14:41:51,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
BW0XCGAFKSPSNSZEP8DNB7XE1M,Qun37WKR8nJtEKgSa7RtWYleV,2025-06-17,14:24:23,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
FSHJR40YJ24D48J01XY8CBW84W,qJE2FYW9WyQchmWY0AVpLxyeV,2025-06-17,13:43:52,Service,Haircuts,Women’s haircut,$35.00,Card,MasterCard,iPhone
FSHJR40YJ24D48J01XY8CBW84W,qJE2FYW9WyQchmWY0AVpLxyeV,2025-06-17,13:43:52,Service,Haircuts,Men’s Haircut,$25.00,Card,MasterCard,iPhone
FSHJR40YJ24D48J01XY8CBW84W,qJE2FYW9WyQchmWY0AVpLxyeV,2025-06-17,13:43:52,Service,Wax,Lip wax,$15.00,Card,MasterCard,iPhone
FSHJR40YJ24D48J01XY8CBW84W,qJE2FYW9WyQchmWY0AVpLxyeV,2025-06-17,13:43:52,Service,Wax,Chin wax,$15.00,Card,MasterCard,iPhone
